participant_id	included_in_participants	source_file	source_family	source_session	task	timepoint	file_sha256	file_bytes	n_blocks	block_row_counts	exact_content_group_size	exact_content_matches	status	problems
sub-153	true	stimuli/psychopy/logs/153/sub153_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	96af03248538260fe0cec04706840528a70b7610e5ad2ab65d729c3ece4cbca7	151	1	6	1	n/a	complete	n/a
sub-153	true	stimuli/psychopy/logs/153/sub153_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	52b965845a8fe6cdc2a11981720e8119f24acec38660517ff70c6a11636f7cb4	264	1	12	1	n/a	complete	n/a
sub-153	true	stimuli/psychopy/logs/153/sub153_Investment-Ratings-1.csv	Investment	1	trust	pre	1e4b63a3766d9ff55545c85dfbce39746d2ed39c55812645e4fd25ca3ff0bb30	205	1	9	1	n/a	complete	n/a
sub-153	true	stimuli/psychopy/logs/153/sub153_Investment-Ratings-2.csv	Investment	2	trust	post	507e5b35554d33fca79a5981b7f3b8bff7186ca730d4fa76890cc221fcdd290d	205	1	9	1	n/a	complete	n/a
sub-153	true	stimuli/psychopy/logs/153/sub153_SR-Ratings-2.csv	SR	2	sharedreward	post	a2cf0d67c67fccc45bfc18953f80d24f1165dcd24ed31092e3d06dde85840f8b	154	1	6	1	n/a	complete	n/a
sub-154	true	stimuli/psychopy/logs/154/sub154_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	30060b8f17390bcfa4b82d7796cea346f813b63d21cbe5e3896b2c6baee9f77a	151	1	6	1	n/a	complete	n/a
sub-154	true	stimuli/psychopy/logs/154/sub154_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	c74174b88edfe410d1738d621641257daad87764976838462c3b9bd97f571543	264	1	12	1	n/a	complete	n/a
sub-154	true	stimuli/psychopy/logs/154/sub154_Investment-Ratings-1.csv	Investment	1	trust	pre	d7a524ec8dfe78fc3b758a21cb845968acc626788133e0b4c3b4134e21c5eb6e	208	1	9	1	n/a	complete	n/a
sub-154	true	stimuli/psychopy/logs/154/sub154_Investment-Ratings-2.csv	Investment	2	trust	post	4af637b9d9f394f33871d1ce79907246e98b746e7a648d9c1940e94ce0ada1e1	208	1	9	1	n/a	complete	n/a
sub-154	true	stimuli/psychopy/logs/154/sub154_SR-Ratings-2.csv	SR	2	sharedreward	post	e1862c30d779be31221af2e68f9587c727c89b36c2c3751eb7028ea572b3287e	151	1	6	1	n/a	complete	n/a
sub-155	true	stimuli/psychopy/logs/155/sub155_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	2ab9d7ddc7df2bea06daac2df55c6ca43563fece49eba337f20635936ad5022a	151	1	6	1	n/a	complete	n/a
sub-155	true	stimuli/psychopy/logs/155/sub155_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	0433c4d8b54a2863e212a415d9392c3f329d06dd9410de118f74c4d1e86c6c66	266	1	12	1	n/a	complete	n/a
sub-155	true	stimuli/psychopy/logs/155/sub155_Investment-Ratings-1.csv	Investment	1	trust	pre	10805f9cc2c1ee1e52c5367ce4f87fb5f74f255e7ae9ed466de76656a2b5ae6d	208	1	9	1	n/a	complete	n/a
sub-155	true	stimuli/psychopy/logs/155/sub155_Investment-Ratings-2.csv	Investment	2	trust	post	71ae43450b9fe99630f171d9b4664912007c56f93cb5ef62dd6d8ea58fcb4560	206	1	9	1	n/a	complete	n/a
sub-155	true	stimuli/psychopy/logs/155/sub155_SR-Ratings-2.csv	SR	2	sharedreward	post	a1201235f96f8a28836ab9a1e54032d17c6e612f1a7a2b943a1cd3aace62ec47	152	1	6	1	n/a	complete	n/a
sub-156	true	stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-156	true	stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b671d888e084719a9d7d7c9960dc1cd2cb588dc4c862206776e25b89181012d8	264	1	12	8	stimuli/psychopy/logs/129/sub129_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-2.csv	complete	n/a
sub-156	true	stimuli/psychopy/logs/156/sub156_Investment-Ratings-1.csv	Investment	1	trust	pre	8daee692341721bfb58f4ebc8511bd697930af06ad98d63af7e5cafb0ed911fe	205	1	9	1	n/a	complete	n/a
sub-156	true	stimuli/psychopy/logs/156/sub156_Investment-Ratings-2.csv	Investment	2	trust	post	61e05b5324d1e254c661785e56278b352f3916462ce85ff77ecbc22e481c4e82	206	1	9	1	n/a	complete	n/a
sub-156	true	stimuli/psychopy/logs/156/sub156_SR-Ratings-2.csv	SR	2	sharedreward	post	eb31b98a8c37a0a6fe4e2b556ab6006ededb7f1ef4b98d445464d30a56d4db65	154	1	6	1	n/a	complete	n/a
sub-157	true	stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-157	true	stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	13ffe17b73362a6b555e10f18507eddbb7fdb014e061ec09ffc935da554a5a9f	264	1	12	1	n/a	complete	n/a
sub-157	true	stimuli/psychopy/logs/157/sub157_Investment-Ratings-1.csv	Investment	1	trust	pre	5855aa7025c11e50694779a4c544c52d1ff2cab4e173b20521537830f95948f8	205	1	9	1	n/a	complete	n/a
sub-157	true	stimuli/psychopy/logs/157/sub157_Investment-Ratings-2.csv	Investment	2	trust	post	1c58a84d336b59ac0e3b1a087d5a3cd34f49d072c4b8297bc22d43ba15366e07	205	1	9	1	n/a	complete	n/a
sub-157	true	stimuli/psychopy/logs/157/sub157_SR-Ratings-2.csv	SR	2	sharedreward	post	15dc728bf18fde5b96897d28fa0353d298cab7e06fd234581738f5de4dc7b6d8	154	1	6	1	n/a	complete	n/a
sub-158	true	stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-158	true	stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	beebfab366d68cc43f53ea4dc4a8922005f0ca7a012651754340f85e746593a8	264	1	12	1	n/a	complete	n/a
sub-158	true	stimuli/psychopy/logs/158/sub158_Investment-Ratings-1.csv	Investment	1	trust	pre	06c26044888cdfabf5d4a569af0cdd388662b0008837b26500f9b3b938fbd12b	205	1	9	1	n/a	complete	n/a
sub-158	true	stimuli/psychopy/logs/158/sub158_Investment-Ratings-2.csv	Investment	2	trust	post	4cd4d178a2a26771219c29f9eaba41fc3657e41cf44d805bd2cc10174d1d7f8a	205	1	9	1	n/a	complete	n/a
sub-158	true	stimuli/psychopy/logs/158/sub158_SR-Ratings-2.csv	SR	2	sharedreward	post	082571c63c984e6ea2654904f96ddb3f778475e765d0bd9cb215915d99cac46c	152	1	6	1	n/a	complete	n/a
sub-159	true	stimuli/psychopy/logs/159/sub159_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	438dc0e2e7feb542e044061abe435d127446b4229a370c509f7f03830cb06a4b	151	1	6	1	n/a	complete	n/a
sub-159	true	stimuli/psychopy/logs/159/sub159_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	96d00b764ea6c90cf1233064f3fe00ceae5db2d982ebc91507b3555fb9bc2df9	264	1	12	1	n/a	complete	n/a
sub-159	true	stimuli/psychopy/logs/159/sub159_Investment-Ratings-1.csv	Investment	1	trust	pre	1500516724f22b37f982abf32cef620eb0e37491e0d621f415631462698465bd	206	1	9	1	n/a	complete	n/a
sub-159	true	stimuli/psychopy/logs/159/sub159_Investment-Ratings-2.csv	Investment	2	trust	post	33edadd73262fac32823014e3ab252768e1cd5bac8c6920bc46b4220da5f551d	205	1	9	1	n/a	complete	n/a
sub-159	true	stimuli/psychopy/logs/159/sub159_SR-Ratings-2.csv	SR	2	sharedreward	post	361b69d5ad566424dcb8843a098f43cf5effd7b72924d3870c005c096c7a2dd7	154	1	6	1	n/a	complete	n/a
sub-201	false	stimuli/psychopy/logs/201/sub201_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	7f63172fe9bf7c4f688f9e61990184c2ce87f8699d2bd5672b6ec6815b32846d	264	1	12	1	n/a	complete	n/a
sub-204	false	stimuli/psychopy/logs/204/sub204_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	56273010a9572d06a8344d01d80e44057a7e8a61fca5358fd15ddbce84f1a02c	152	1	6	1	n/a	complete	n/a
sub-204	false	stimuli/psychopy/logs/204/sub204_Investment-Ratings-1.csv	Investment	1	trust	pre	18513597bcb1b7a65d23043bfa2d0e3cb1b169954035e5aac9e90b4ee3d12aee	207	1	9	1	n/a	complete	n/a
sub-204	false	stimuli/psychopy/logs/204/sub204_Investment-Ratings-2.csv	Investment	2	trust	post	b395289027be0753a5e8bafdf3711908c483dde1ea5f744bc5e05060688f34d3	205	1	9	1	n/a	complete	n/a
sub-205	false	stimuli/psychopy/logs/205/sub205_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f54e825d7b92e5c48769d7d2d080850afca3426699ad4ef9fbd6d99ab2bef543	151	1	6	2	stimuli/psychopy/logs/235/sub235_Bargaining-Ratings-1.csv	complete	n/a
sub-205	false	stimuli/psychopy/logs/205/sub205_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	36ddcf4fb2b2cc0cf8eeafb77dadb74265365592e2f5173077a5b76e52d6dc78	264	1	12	1	n/a	complete	n/a
sub-205	false	stimuli/psychopy/logs/205/sub205_Investment-Ratings-1.csv	Investment	1	trust	pre	e18dbec8d721db42eb580a79ddd530adede561f1e997509f3a873e5dd3f2a649	414	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-205	false	stimuli/psychopy/logs/205/sub205_Investment-Ratings-2.csv	Investment	2	trust	post	c2f6c2d85ad91134eef65202cf1b5e1204fc9cd0515ea0c6839a5e47e760d404	206	1	9	1	n/a	complete	n/a
sub-206	false	stimuli/psychopy/logs/206/sub206_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	a55f66bf4956cfc484bc30ce30de5d8edf2cd4ece2a9cbc473e058496376af11	151	1	6	1	n/a	complete	n/a
sub-206	false	stimuli/psychopy/logs/206/sub206_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	1a7d2a97d80fc77bcfa78ff0c50e36a38dbda03aa56314269db3128354e4277e	264	1	12	1	n/a	complete	n/a
sub-206	false	stimuli/psychopy/logs/206/sub206_Investment-Ratings-1.csv	Investment	1	trust	pre	77e2f01f3a33d576787d828ec5afebcefdec3c20972d18ba3b4fc2a438952954	208	1	9	1	n/a	complete	n/a
sub-206	false	stimuli/psychopy/logs/206/sub206_Investment-Ratings-2.csv	Investment	2	trust	post	36acf4f57f3957f2a5e64b351a4e69aa76b0d9240b243699693273a0e9b79af8	206	1	9	1	n/a	complete	n/a
sub-207	false	stimuli/psychopy/logs/207/sub207_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	5501aded7015d3170c41b79fcb81cc25948c9c3900ed1c69234c942c1eaf91a7	151	1	6	1	n/a	complete	n/a
sub-207	false	stimuli/psychopy/logs/207/sub207_Investment-Ratings-1.csv	Investment	1	trust	pre	b4d10a1027755f09dfd840b61bc41a7f1ae65c0ebaecd51a102f684205c82887	206	1	9	1	n/a	complete	n/a
sub-207	false	stimuli/psychopy/logs/207/sub207_Investment-Ratings-2.csv	Investment	2	trust	post	8c2dc65e19295673736428b49e323f0cc9033a5cc43fb723de1d8fcb4a2548b4	205	1	9	1	n/a	complete	n/a
sub-208	false	stimuli/psychopy/logs/208/sub208_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	1c8c6b8a849e7b88808d647f28191f4b297affaa064f644a298a2109f58448c6	151	1	6	2	stimuli/psychopy/logs/141/sub141_Bargaining-Ratings-1.csv	complete	n/a
sub-208	false	stimuli/psychopy/logs/208/sub208_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	44e315865bd74ece62bebba78685d072bde3090f4d69ae613fed7301cd67b797	264	1	12	1	n/a	complete	n/a
sub-208	false	stimuli/psychopy/logs/208/sub208_Investment-Ratings-1.csv	Investment	1	trust	pre	d8a38632b571c5855a111e0a43b5e34a10e7b4fc450a24054b7fc22de3497de1	208	1	9	1	n/a	complete	n/a
sub-208	false	stimuli/psychopy/logs/208/sub208_Investment-Ratings-2.csv	Investment	2	trust	post	0774821d6f905d0229809f26dec4d39c444920ded145ddbf94ddb2342bf63296	208	1	9	1	n/a	complete	n/a
sub-209	false	stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-209	false	stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	ebc963de875ff9d3a1115361e560faedcf6a98911825a65475e2cd3400dd5b01	264	1	12	1	n/a	complete	n/a
sub-209	false	stimuli/psychopy/logs/209/sub209_Investment-Ratings-1.csv	Investment	1	trust	pre	526acfef75dfc0e04b9b6703b66a7e12692fbb5ca30258b9d99b66cdaa309625	206	1	9	1	n/a	complete	n/a
sub-209	false	stimuli/psychopy/logs/209/sub209_Investment-Ratings-2.csv	Investment	2	trust	post	ac2e5a4848053b4de77a08e2aacb1f16713d655e394af3d998ad2c24781fd6f8	206	1	9	1	n/a	complete	n/a
sub-210	false	stimuli/psychopy/logs/210/sub210_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	120764a650d5a4d957dd7cbdb4d4de5dafe2b88813f748a69faeeae486e37a0b	151	1	6	1	n/a	complete	n/a
sub-210	false	stimuli/psychopy/logs/210/sub210_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	c2a06c6f334feb23f7bdf440a2e8df1717f92f4e0e61f196ff3a5848193e59b8	264	1	12	1	n/a	complete	n/a
sub-210	false	stimuli/psychopy/logs/210/sub210_Investment-Ratings-1.csv	Investment	1	trust	pre	15462875de9d9ac840afb8f3b1463f38d800d7269a65fdeb01078b4edb12f11b	411	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-210	false	stimuli/psychopy/logs/210/sub210_Investment-Ratings-2.csv	Investment	2	trust	post	f86bf563af4f89a76f4832309d7610652ec1c79698db680d2ed05802b6104bfa	205	1	9	1	n/a	complete	n/a
sub-211	false	stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	da38f7022c0858f38f59dc5ee22a8e3dd75e5e78a5f2a8cf78438d133564b5cd	151	1	6	1	n/a	complete	n/a
sub-211	false	stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b671d888e084719a9d7d7c9960dc1cd2cb588dc4c862206776e25b89181012d8	264	1	12	8	stimuli/psychopy/logs/129/sub129_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-2.csv	complete	n/a
sub-211	false	stimuli/psychopy/logs/211/sub211_Investment-Ratings-1.csv	Investment	1	trust	pre	c35e8012d5487baac04f1b6ba54e9cde400240aa43b0a4cd8ca714c4ab85c629	205	1	9	1	n/a	complete	n/a
sub-211	false	stimuli/psychopy/logs/211/sub211_Investment-Ratings-2.csv	Investment	2	trust	post	98cbdc31c549f719b55a63196ee537ea0aceefc670886fb383a20d1d87b6d781	205	1	9	1	n/a	complete	n/a
sub-212	false	stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-212	false	stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	df3fcca5c1fe5b4bfcebad1eff93b4b63a9e82f253116c9fc9e82c039f04494e	264	1	12	1	n/a	complete	n/a
sub-212	false	stimuli/psychopy/logs/212/sub212_Investment-Ratings-1.csv	Investment	1	trust	pre	0926e74927fb599c8313246aab4f7e0866abfc31f176098480945a55390c803e	208	1	9	1	n/a	complete	n/a
sub-212	false	stimuli/psychopy/logs/212/sub212_Investment-Ratings-2.csv	Investment	2	trust	post	f1cebc43a6dc1e3d2fcf129d46e5a945611672542858e2938dc2e818c344074b	210	1	9	1	n/a	complete	n/a
sub-213	false	stimuli/psychopy/logs/213/sub213_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	e762ce577f4ba313dd847f19bce6cb803a128163e5349a77500a08256e06c6bf	151	1	6	1	n/a	complete	n/a
sub-213	false	stimuli/psychopy/logs/213/sub213_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	a733cb756be8544c0342e352911f879dd7bd927105f044924673409ddc55b855	264	1	12	1	n/a	complete	n/a
sub-213	false	stimuli/psychopy/logs/213/sub213_Investment-Ratings-1.csv	Investment	1	trust	pre	7f3a2b4d827597ab89bddb269191316666bf51b25c02745ef38e5847fc5a9930	206	1	9	1	n/a	complete	n/a
sub-213	false	stimuli/psychopy/logs/213/sub213_Investment-Ratings-2.csv	Investment	2	trust	post	63f0a51f7a955bb7497de3959acc1a6d9f20eea790d2b07a64d1288c98ce6da0	205	1	9	1	n/a	complete	n/a
sub-215	false	stimuli/psychopy/logs/215/sub215_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	6a59ec1cbe873cece72ecdef5bd05e684ccb4bebe6793d60f16f42ee4f2b456a	151	1	6	1	n/a	complete	n/a
sub-215	false	stimuli/psychopy/logs/215/sub215_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	e703a6daff9811f6ff70d3e4aa7598274dc61d4bf1ce024bb65b9163eaf84a40	264	1	12	1	n/a	complete	n/a
sub-215	false	stimuli/psychopy/logs/215/sub215_Investment-Ratings-1.csv	Investment	1	trust	pre	4fbe200a5db8dbf622e552f2414306392851d1fd5fd26f784bad92257c6d65b9	208	1	9	1	n/a	complete	n/a
sub-215	false	stimuli/psychopy/logs/215/sub215_Investment-Ratings-2.csv	Investment	2	trust	post	043fec9a0ec77eaa0844fa85a9603f3f8814f06b01d54ca226076bc678cd802a	207	1	9	1	n/a	complete	n/a
sub-216	false	stimuli/psychopy/logs/216/sub216_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	679ce5372cc4a73dd7de74afdc85d6abd6fdfde6f1db574c81da481b9db8636c	151	1	6	1	n/a	complete	n/a
sub-216	false	stimuli/psychopy/logs/216/sub216_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	6945c4b28d03da66ca3f30b00c0f914ffbed1166d60488b30dd7ca0662a3ffba	264	1	12	1	n/a	complete	n/a
sub-216	false	stimuli/psychopy/logs/216/sub216_Investment-Ratings-1.csv	Investment	1	trust	pre	bf911986892042cf4dd142b8fa7282e974e8b6acc961a274fa9b4c8d0b077087	208	1	9	1	n/a	complete	n/a
sub-216	false	stimuli/psychopy/logs/216/sub216_Investment-Ratings-2.csv	Investment	2	trust	post	854d936cd03cb28003285dc4e05c2537b8df0ee2b9adf019846b118187132b33	208	1	9	1	n/a	complete	n/a
sub-217	false	stimuli/psychopy/logs/217/sub217_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	d8a0d890fdd80a0a90c12207c2fd6cfffaff5ce68a9f6d3769192ffe3e37c62b	151	1	6	1	n/a	complete	n/a
sub-217	false	stimuli/psychopy/logs/217/sub217_Investment-Ratings-1.csv	Investment	1	trust	pre	dc562c51aa45fac9afde1f798879c5e2187b038de256a87277e9ec3d9b588410	208	1	9	1	n/a	complete	n/a
sub-217	false	stimuli/psychopy/logs/217/sub217_Investment-Ratings-2.csv	Investment	2	trust	post	2ea35ff9cc35467016c946c694eeadcb04ab9b9d270f3b6b817e6dbc745b3552	208	1	9	1	n/a	complete	n/a
sub-218	false	stimuli/psychopy/logs/218/sub218_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	80ef57347b44234b50bb3b46d90bff9e6d8990e68fe44e4cc76e7a27c6793915	151	1	6	1	n/a	complete	n/a
