"","participant_id","age","agecat","agedummy","trial_type","Offer","IsFairBlock","partner","response","avg_compFair","avg_compUnfair","avg_outgroupFair","avg_outgroupUnfair","avg_ingroupFair","avg_ingroupUnfair"
"2699","sub-125",21,"younger",0,"event_reject_ingroup","3","1",3,0,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2700","sub-125",21,"younger",0,"event_accept_ingroup","7","1",3,1,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2701","sub-125",21,"younger",0,"event_accept_ingroup","7","1",3,1,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2702","sub-125",21,"younger",0,"event_accept_ingroup","10","1",3,1,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2703","sub-125",21,"younger",0,"event_accept_ingroup","7","1",3,1,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2704","sub-125",21,"younger",0,"event_accept_ingroup","9","1",3,1,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2705","sub-125",21,"younger",0,"event_accept_ingroup","9","1",3,1,0.875,0.25,0.782608695652174,0.291666666666667,0.791666666666667,0.260869565217391
"2706","sub-126",20,"younger",0,"event_accept_ingroup","10","0",3,1,1,1,1,1,1,1
"2707","sub-126",20,"younger",0,"event_accept_ingroup","4","0",3,1,1,1,1,1,1,1
"2708","sub-126",20,"younger",0,"event_accept_ingroup","1","0",3,1,1,1,1,1,1,1
"2709","sub-126",20,"younger",0,"event_accept_ingroup","3","0",3,1,1,1,1,1,1,1
"2710","sub-126",20,"younger",0,"event_accept_ingroup","6","0",3,1,1,1,1,1,1,1
"2711","sub-126",20,"younger",0,"event_accept_ingroup","2","0",3,1,1,1,1,1,1,1
"2712","sub-126",20,"younger",0,"event_accept_ingroup","4","0",3,1,1,1,1,1,1,1
"2713","sub-126",20,"younger",0,"event_accept_ingroup","1","0",3,1,1,1,1,1,1,1
"2714","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2715","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2716","sub-126",20,"younger",0,"event_accept_ingroup","8","1",3,1,1,1,1,1,1,1
"2717","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2718","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2719","sub-126",20,"younger",0,"event_accept_ingroup","6","1",3,1,1,1,1,1,1,1
"2720","sub-126",20,"younger",0,"event_accept_ingroup","7","1",3,1,1,1,1,1,1,1
"2721","sub-126",20,"younger",0,"event_accept_ingroup","2","1",3,1,1,1,1,1,1,1
"2722","sub-126",20,"younger",0,"event_accept_outgroup","2","1",2,1,1,1,1,1,1,1
"2723","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2724","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2725","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2726","sub-126",20,"younger",0,"event_accept_outgroup","7","1",2,1,1,1,1,1,1,1
"2727","sub-126",20,"younger",0,"event_accept_outgroup","9","1",2,1,1,1,1,1,1,1
"2728","sub-126",20,"younger",0,"event_accept_outgroup","8","1",2,1,1,1,1,1,1,1
"2729","sub-126",20,"younger",0,"event_accept_outgroup","6","1",2,1,1,1,1,1,1,1
"2730","sub-126",20,"younger",0,"event_accept_outgroup","4","0",2,1,1,1,1,1,1,1
"2731","sub-126",20,"younger",0,"event_accept_outgroup","3","0",2,1,1,1,1,1,1,1
"2732","sub-126",20,"younger",0,"event_accept_outgroup","4","0",2,1,1,1,1,1,1,1
"2733","sub-126",20,"younger",0,"event_accept_outgroup","4","0",2,1,1,1,1,1,1,1
"2734","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2735","sub-126",20,"younger",0,"event_accept_outgroup","3","0",2,1,1,1,1,1,1,1
"2736","sub-126",20,"younger",0,"event_accept_outgroup","6","0",2,1,1,1,1,1,1,1
"2737","sub-126",20,"younger",0,"event_accept_outgroup","8","0",2,1,1,1,1,1,1,1
"2738","sub-126",20,"younger",0,"event_accept_outgroup","8","1",2,1,1,1,1,1,1,1
"2739","sub-126",20,"younger",0,"event_accept_outgroup","8","1",2,1,1,1,1,1,1,1
"2740","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2741","sub-126",20,"younger",0,"event_accept_outgroup","2","1",2,1,1,1,1,1,1,1
"2742","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2743","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2744","sub-126",20,"younger",0,"event_accept_outgroup","9","1",2,1,1,1,1,1,1,1
"2745","sub-126",20,"younger",0,"event_accept_outgroup","5","1",2,1,1,1,1,1,1,1
"2746","sub-126",20,"younger",0,"event_accept_computer","2","0",1,1,1,1,1,1,1,1
"2747","sub-126",20,"younger",0,"event_accept_computer","10","0",1,1,1,1,1,1,1,1
"2748","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2749","sub-126",20,"younger",0,"event_accept_computer","6","0",1,1,1,1,1,1,1,1
"2750","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2751","sub-126",20,"younger",0,"event_accept_computer","3","0",1,1,1,1,1,1,1,1
"2752","sub-126",20,"younger",0,"event_accept_computer","3","0",1,1,1,1,1,1,1,1
"2753","sub-126",20,"younger",0,"event_accept_computer","2","0",1,1,1,1,1,1,1,1
"2754","sub-126",20,"younger",0,"event_accept_computer","10","1",1,1,1,1,1,1,1,1
"2755","sub-126",20,"younger",0,"event_accept_computer","6","1",1,1,1,1,1,1,1,1
"2756","sub-126",20,"younger",0,"event_accept_computer","7","1",1,1,1,1,1,1,1,1
"2757","sub-126",20,"younger",0,"event_accept_computer","10","1",1,1,1,1,1,1,1,1
"2758","sub-126",20,"younger",0,"event_accept_computer","2","1",1,1,1,1,1,1,1,1
"2759","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2760","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2761","sub-126",20,"younger",0,"event_accept_computer","10","1",1,1,1,1,1,1,1,1
"2762","sub-126",20,"younger",0,"event_accept_outgroup","3","0",2,1,1,1,1,1,1,1
"2763","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2764","sub-126",20,"younger",0,"event_accept_outgroup","8","0",2,1,1,1,1,1,1,1
"2765","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2766","sub-126",20,"younger",0,"event_accept_outgroup","2","0",2,1,1,1,1,1,1,1
"2767","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2768","sub-126",20,"younger",0,"event_accept_outgroup","5","0",2,1,1,1,1,1,1,1
"2769","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2770","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2771","sub-126",20,"younger",0,"event_accept_ingroup","7","1",3,1,1,1,1,1,1,1
"2772","sub-126",20,"younger",0,"event_accept_ingroup","7","1",3,1,1,1,1,1,1,1
"2773","sub-126",20,"younger",0,"event_accept_ingroup","7","1",3,1,1,1,1,1,1,1
"2774","sub-126",20,"younger",0,"event_accept_ingroup","3","1",3,1,1,1,1,1,1,1
"2775","sub-126",20,"younger",0,"event_accept_ingroup","10","1",3,1,1,1,1,1,1,1
"2776","sub-126",20,"younger",0,"event_accept_ingroup","10","1",3,1,1,1,1,1,1,1
"2777","sub-126",20,"younger",0,"event_accept_ingroup","5","0",3,1,1,1,1,1,1,1
"2778","sub-126",20,"younger",0,"event_accept_ingroup","4","0",3,1,1,1,1,1,1,1
"2779","sub-126",20,"younger",0,"event_accept_ingroup","3","0",3,1,1,1,1,1,1,1
"2780","sub-126",20,"younger",0,"event_accept_ingroup","3","0",3,1,1,1,1,1,1,1
"2781","sub-126",20,"younger",0,"event_accept_ingroup","10","0",3,1,1,1,1,1,1,1
"2782","sub-126",20,"younger",0,"event_accept_ingroup","4","0",3,1,1,1,1,1,1,1
"2783","sub-126",20,"younger",0,"event_accept_ingroup","4","0",3,1,1,1,1,1,1,1
"2784","sub-126",20,"younger",0,"event_accept_ingroup","3","0",3,1,1,1,1,1,1,1
"2785","sub-126",20,"younger",0,"event_accept_ingroup","8","1",3,1,1,1,1,1,1,1
"2786","sub-126",20,"younger",0,"event_accept_ingroup","4","1",3,1,1,1,1,1,1,1
"2787","sub-126",20,"younger",0,"event_accept_ingroup","10","1",3,1,1,1,1,1,1,1
"2788","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2789","sub-126",20,"younger",0,"event_accept_ingroup","7","1",3,1,1,1,1,1,1,1
"2790","sub-126",20,"younger",0,"event_accept_ingroup","9","1",3,1,1,1,1,1,1,1
"2791","sub-126",20,"younger",0,"event_accept_ingroup","10","1",3,1,1,1,1,1,1,1
"2792","sub-126",20,"younger",0,"event_accept_ingroup","5","1",3,1,1,1,1,1,1,1
"2793","sub-126",20,"younger",0,"event_accept_computer","2","0",1,1,1,1,1,1,1,1
"2794","sub-126",20,"younger",0,"event_accept_computer","6","0",1,1,1,1,1,1,1,1
"2795","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2796","sub-126",20,"younger",0,"event_accept_computer","2","0",1,1,1,1,1,1,1,1
"2797","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2798","sub-126",20,"younger",0,"event_accept_computer","10","0",1,1,1,1,1,1,1,1
"2799","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2800","sub-126",20,"younger",0,"event_accept_computer","1","0",1,1,1,1,1,1,1,1
"2801","sub-126",20,"younger",0,"event_accept_computer","6","1",1,1,1,1,1,1,1,1
"2802","sub-126",20,"younger",0,"event_accept_computer","4","1",1,1,1,1,1,1,1,1
"2803","sub-126",20,"younger",0,"event_accept_computer","10","1",1,1,1,1,1,1,1,1
"2804","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2805","sub-126",20,"younger",0,"event_accept_computer","9","1",1,1,1,1,1,1,1,1
"2806","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2807","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2808","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2809","sub-126",20,"younger",0,"event_accept_outgroup","5","0",2,1,1,1,1,1,1,1
"2810","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2811","sub-126",20,"younger",0,"event_accept_outgroup","3","0",2,1,1,1,1,1,1,1
"2812","sub-126",20,"younger",0,"event_accept_outgroup","4","0",2,1,1,1,1,1,1,1
"2813","sub-126",20,"younger",0,"event_accept_outgroup","9","0",2,1,1,1,1,1,1,1
"2814","sub-126",20,"younger",0,"event_accept_outgroup","1","0",2,1,1,1,1,1,1,1
"2815","sub-126",20,"younger",0,"event_accept_outgroup","2","0",2,1,1,1,1,1,1,1
"2816","sub-126",20,"younger",0,"event_accept_outgroup","2","0",2,1,1,1,1,1,1,1
"2817","sub-126",20,"younger",0,"event_accept_computer","6","0",1,1,1,1,1,1,1,1
"2818","sub-126",20,"younger",0,"event_accept_computer","3","0",1,1,1,1,1,1,1,1
"2819","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2820","sub-126",20,"younger",0,"event_accept_computer","3","0",1,1,1,1,1,1,1,1
"2821","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2822","sub-126",20,"younger",0,"event_accept_computer","8","0",1,1,1,1,1,1,1,1
"2823","sub-126",20,"younger",0,"event_accept_computer","4","0",1,1,1,1,1,1,1,1
"2824","sub-126",20,"younger",0,"event_accept_computer","2","0",1,1,1,1,1,1,1,1
"2825","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2826","sub-126",20,"younger",0,"event_accept_computer","7","1",1,1,1,1,1,1,1,1
"2827","sub-126",20,"younger",0,"event_accept_computer","8","1",1,1,1,1,1,1,1,1
"2828","sub-126",20,"younger",0,"event_accept_computer","5","1",1,1,1,1,1,1,1,1
"2829","sub-126",20,"younger",0,"event_accept_computer","7","1",1,1,1,1,1,1,1,1
"2830","sub-126",20,"younger",0,"event_accept_computer","4","1",1,1,1,1,1,1,1,1
"2831","sub-126",20,"younger",0,"event_accept_computer","7","1",1,1,1,1,1,1,1,1
"2832","sub-126",20,"younger",0,"event_accept_computer","7","1",1,1,1,1,1,1,1,1
"2833","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2834","sub-126",20,"younger",0,"event_accept_outgroup","4","1",2,1,1,1,1,1,1,1
"2835","sub-126",20,"younger",0,"event_accept_outgroup","10","1",2,1,1,1,1,1,1,1
"2836","sub-126",20,"younger",0,"event_accept_outgroup","9","1",2,1,1,1,1,1,1,1
"2837","sub-126",20,"younger",0,"event_accept_outgroup","7","1",2,1,1,1,1,1,1,1
"2838","sub-126",20,"younger",0,"event_accept_outgroup","7","1",2,1,1,1,1,1,1,1
"2839","sub-126",20,"younger",0,"event_accept_outgroup","8","1",2,1,1,1,1,1,1,1
"2840","sub-126",20,"younger",0,"event_accept_ingroup","2","0",3,1,1,1,1,1,1,1
"2841","sub-126",20,"younger",0,"event_accept_ingroup","3","0",3,1,1,1,1,1,1,1
"2842","sub-126",20,"younger",0,"event_accept_ingroup","5","0",3,1,1,1,1,1,1,1
"2843","sub-126",20,"younger",0,"event_accept_ingroup","3","0",3,1,1,1,1,1,1,1
"2844","sub-126",20,"younger",0,"event_accept_ingroup","2","0",3,1,1,1,1,1,1,1
"2845","sub-126",20,"younger",0,"event_accept_ingroup","4","0",3,1,1,1,1,1,1,1
"2846","sub-126",20,"younger",0,"event_accept_ingroup","10","0",3,1,1,1,1,1,1,1
"2847","sub-126",20,"younger",0,"event_accept_ingroup","1","0",3,1,1,1,1,1,1,1
"2848","sub-127",76,"older",1,"event_reject_computer","3","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2849","sub-127",76,"older",1,"event_reject_computer","4","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2850","sub-127",76,"older",1,"event_reject_computer","2","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2851","sub-127",76,"older",1,"event_accept_computer","10","0",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2852","sub-127",76,"older",1,"event_reject_computer","1","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2853","sub-127",76,"older",1,"event_reject_computer","1","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2854","sub-127",76,"older",1,"event_reject_computer","2","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2855","sub-127",76,"older",1,"event_accept_outgroup","6","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2856","sub-127",76,"older",1,"event_accept_outgroup","7","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2857","sub-127",76,"older",1,"event_accept_outgroup","9","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2858","sub-127",76,"older",1,"event_accept_outgroup","9","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2859","sub-127",76,"older",1,"event_accept_outgroup","8","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2860","sub-127",76,"older",1,"event_reject_outgroup","7","1",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2861","sub-127",76,"older",1,"event_reject_outgroup","4","1",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2862","sub-127",76,"older",1,"event_accept_outgroup","8","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2863","sub-127",76,"older",1,"event_accept_computer","10","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2864","sub-127",76,"older",1,"event_reject_computer","6","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2865","sub-127",76,"older",1,"event_accept_computer","8","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2866","sub-127",76,"older",1,"event_reject_computer","1","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2867","sub-127",76,"older",1,"event_accept_computer","9","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2868","sub-127",76,"older",1,"event_accept_computer","8","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2869","sub-127",76,"older",1,"event_reject_computer","7","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2870","sub-127",76,"older",1,"event_accept_computer","8","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2871","sub-127",76,"older",1,"event_reject_ingroup","6","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2872","sub-127",76,"older",1,"event_reject_ingroup","4","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2873","sub-127",76,"older",1,"event_reject_ingroup","2","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2874","sub-127",76,"older",1,"event_accept_ingroup","9","0",3,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2875","sub-127",76,"older",1,"event_reject_ingroup","4","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2876","sub-127",76,"older",1,"event_reject_ingroup","2","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2877","sub-127",76,"older",1,"event_reject_ingroup","1","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2878","sub-127",76,"older",1,"event_reject_ingroup","1","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2879","sub-127",76,"older",1,"event_accept_computer","9","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2880","sub-127",76,"older",1,"event_accept_computer","10","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2881","sub-127",76,"older",1,"event_reject_computer","7","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2882","sub-127",76,"older",1,"event_reject_computer","4","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2883","sub-127",76,"older",1,"event_accept_computer","8","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2884","sub-127",76,"older",1,"event_reject_computer","7","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2885","sub-127",76,"older",1,"event_accept_computer","8","1",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2886","sub-127",76,"older",1,"event_reject_computer","5","1",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2887","sub-127",76,"older",1,"event_accept_ingroup","9","1",3,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2888","sub-127",76,"older",1,"event_accept_ingroup","9","1",3,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2889","sub-127",76,"older",1,"event_reject_ingroup","7","1",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2890","sub-127",76,"older",1,"event_reject_ingroup","4","1",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2891","sub-127",76,"older",1,"event_reject_ingroup","7","1",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2892","sub-127",76,"older",1,"event_reject_ingroup","6","1",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2893","sub-127",76,"older",1,"event_accept_ingroup","8","1",3,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2894","sub-127",76,"older",1,"event_accept_ingroup","10","1",3,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2895","sub-127",76,"older",1,"event_reject_outgroup","4","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2896","sub-127",76,"older",1,"event_reject_outgroup","1","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2897","sub-127",76,"older",1,"event_accept_outgroup","9","0",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2898","sub-127",76,"older",1,"event_reject_outgroup","2","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2899","sub-127",76,"older",1,"event_reject_outgroup","4","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2900","sub-127",76,"older",1,"event_reject_outgroup","4","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2901","sub-127",76,"older",1,"event_reject_outgroup","1","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2902","sub-127",76,"older",1,"event_reject_outgroup","5","0",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2903","sub-127",76,"older",1,"event_reject_ingroup","1","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2904","sub-127",76,"older",1,"event_reject_ingroup","1","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2905","sub-127",76,"older",1,"event_reject_ingroup","5","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2906","sub-127",76,"older",1,"event_reject_ingroup","3","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2907","sub-127",76,"older",1,"event_reject_ingroup","1","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2908","sub-127",76,"older",1,"event_reject_ingroup","3","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2909","sub-127",76,"older",1,"event_reject_ingroup","1","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2910","sub-127",76,"older",1,"event_reject_ingroup","7","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2911","sub-127",76,"older",1,"event_reject_computer","4","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2912","sub-127",76,"older",1,"event_reject_computer","4","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2913","sub-127",76,"older",1,"event_reject_computer","2","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2914","sub-127",76,"older",1,"event_reject_computer","2","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2915","sub-127",76,"older",1,"event_accept_computer","10","0",1,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2916","sub-127",76,"older",1,"event_reject_computer","5","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2917","sub-127",76,"older",1,"event_reject_computer","4","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2918","sub-127",76,"older",1,"event_reject_computer","3","0",1,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2919","sub-127",76,"older",1,"event_accept_outgroup","8","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2920","sub-127",76,"older",1,"event_reject_outgroup","7","1",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2921","sub-127",76,"older",1,"event_accept_outgroup","8","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2922","sub-127",76,"older",1,"event_reject_outgroup","4","1",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2923","sub-127",76,"older",1,"event_accept_outgroup","8","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2924","sub-127",76,"older",1,"event_reject_outgroup","5","1",2,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2925","sub-127",76,"older",1,"event_accept_outgroup","9","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2926","sub-127",76,"older",1,"event_accept_outgroup","9","1",2,1,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2927","sub-127",76,"older",1,"event_reject_ingroup","4","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2928","sub-127",76,"older",1,"event_reject_ingroup","2","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2929","sub-127",76,"older",1,"event_reject_ingroup","4","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
"2930","sub-127",76,"older",1,"event_reject_ingroup","7","0",3,0,0.583333333333333,0.130434782608696,0.666666666666667,0.125,0.541666666666667,0.0416666666666667
